client_id,recommended_strategy,forecasted_value_year_1,forecasted_value_year_2,forecasted_value_year_3
aa9bfcb0-9d4c-4dab-8b05-fec64746fc7d,Balanced,70879.51780635475,108909.80567895136,109595.38205597413
aabce500-32c0-4f5a-9a0c-b504fa46b275,Balanced,38537.19208306543,81821.46223974555,116640.530611728
20a497b2-d0c4-4587-9f3b-e6f95d473653,Balanced,30348.085649114022,56864.324662545965,136588.61991169426
492cc815-fdaf-4de2-ae09-e2753d47d73b,Aggressive,57800.242802700064,81347.78999092359,122691.99246907853
47416e71-b11a-489d-9c6b-c7ee1d10309c,Aggressive,63950.17218803716,78127.81586195037,146504.6569936957
a12a3cd5-7aca-489e-9eb4-faf06747ef46,Conservative,30673.29944929466,138169.83236297686,146271.05363225858
07b1a1ed-c7bb-4d80-9347-12825d2cee22,Aggressive,17633.485528353554,51668.43620459137,126604.42125262105
c776fbc9-b8f9-459f-9e8a-d5fdea40f4f9,Balanced,56138.72319351617,74957.09034501821,75870.0997231805
47a433d0-2579-4615-810c-5e0ccb0cda43,Conservative,21022.400714512176,30720.323188408234,147732.8746097647
eea64d8b-0c38-403c-86d7-d34719c7fbef,Balanced,49545.69977406446,95356.9843464607,102343.25561157167
51b291a1-bd4f-45ed-88b3-3f94d637ede1,Conservative,85934.96201506861,91301.50968713872,146043.2760585433
831cc63b-4b83-4ab6-958c-8951d155d841,Aggressive,61491.73726893677,65808.97387258272,135720.78222486627
4b0af2b9-5d3e-4773-83b4-3025e7e30316,Conservative,44406.161740464406,47486.44069195585,62569.541309154985
fbd31af5-98fd-4a03-ab0f-f07215e49542,Balanced,67871.08197389329,97308.53470705691,135365.78529304103
aa83ad34-0856-40d7-915a-f1a2abab67e3,Conservative,53753.45161401028,58182.55490843678,97387.18001459623
62412f4e-3f89-4630-b9cf-9a9963376e8b,Balanced,32612.14470981686,73981.29525994434,84930.42290933548
b6baf973-b589-4aec-ae74-721d9d4dae23,Conservative,23273.189897007636,27805.266777826,116461.5431605383
b585e436-065c-461c-9e50-ed13405a7773,Balanced,81222.36098265472,92285.79956012117,102631.61225899498
574a63bc-b477-4b6f-aaa6-b65739c40bca,Conservative,16137.571535610388,34097.907515299776,82441.58189092699
8e247767-e9eb-401c-b650-080202586f97,Conservative,48824.71322928809,68533.5194105412,84796.36842812964
548469b6-2208-4cff-a144-d11857c10dfa,Balanced,72398.6220903448,110376.2561418671,147073.21224658904
c11dfd8e-7d9e-4c46-84ed-d133254d1119,Balanced,36820.482603093245,42542.33180741449,102275.75924289585
7d48aa45-cdc7-458b-bad0-b85afc9ea759,Balanced,40451.47226598036,51604.18252628543,96644.51257323277
4000d26d-d051-43b5-b485-32e760d4e2e6,Conservative,85680.50305054366,96678.01024188707,136956.6258162713
b1d4b791-64d8-4d2c-90df-071b0de4cb60,Balanced,16080.02434385383,94527.97111763671,119434.09945400503
15382c42-639e-4654-bc49-eba4136d5f8a,Conservative,42567.14598759082,111527.11539813479,121064.30997538597
19645a8b-e6b2-4505-8bb7-93e9e6b31093,Conservative,44866.81638569104,48019.12553702306,92618.06954670842
efb77166-8994-4704-8fb6-05bb9d99e0b6,Aggressive,37994.877329423514,117965.43021585017,146930.98350022687
2c849cc6-efa7-4d68-a5ac-545ee5229b0c,Conservative,82476.18325145665,114125.70543032105,132391.86362760066
0a072693-b5b0-4750-9308-90edfba65086,Conservative,38371.897929775936,83411.90209742883,132867.63059771786
d23931cc-c1c0-4e67-8e71-fc1fa16d47d6,Conservative,23024.422964070418,41141.66173913512,49643.06314057182
c48d8f9e-41ff-4ba6-9b14-b2594bf1131f,Aggressive,29551.831231464865,41361.398567166325,128243.76279439178
4c225d9d-1acd-4aa5-bed9-649c5e9c1379,Balanced,16636.434551041577,49391.520178657775,113241.43325721913
9687cb19-d137-4ec5-9ecf-2c7eefce6b38,Balanced,95815.6958500944,127690.37537534068,141680.80034423756
0b7f09f6-23c1-43ed-aa29-520f9f7941fd,Balanced,86755.57896138013,123694.59947573174,136889.1618037057
a10fb81a-6ab3-4029-8c0e-802ee3197ab2,Aggressive,29402.937649709926,33518.95896215075,126182.23331547277
8104be2b-b068-4a99-86ed-3d0ca0f50c98,Balanced,61208.94053073953,120111.11141603813,138367.89171340887
0f9232d2-c140-4347-a92e-77cd3b89556b,Aggressive,84768.24879073785,107855.46931959888,120152.91630235362
b5f85bd6-c3d7-47fb-baf8-0af4297fc821,Conservative,35669.553542228285,82770.05701604497,112676.24868492113
55b0bfde-b617-452b-8a05-f4062c427b08,Aggressive,63497.6812590665,80307.14578022315,103656.26803679079
932bbe61-7606-494a-9a55-c359827246f7,Aggressive,25446.62246543311,93942.88231946084,131946.0117422109
d5e5f750-4505-4c9a-8c80-485041757446,Balanced,60564.75042618793,90252.3673887941,133488.66841065924
9ded5161-7bba-4ee6-ba97-5fffa3bfdfe9,Aggressive,131186.41329949154,140102.23328051428,149581.6380557895
9faebf45-62d6-4b2a-b095-3478428293c9,Balanced,43726.31365891263,111736.63192118035,122944.87136227962
57970063-6d4c-4f4b-9696-5e49e13dc00d,Balanced,42699.99767156635,85863.87377137685,136451.09888141812
ce732efd-f835-41de-a46e-fb6074a04abd,Balanced,78197.8112337619,118627.09066487946,127026.22827143781
e9650ab9-5c0e-4c11-94c7-b116220aff3b,Balanced,45455.637125174486,75064.59417130408,79424.64068784495
09583179-5018-4ed7-8c34-ba18a3544a1c,Balanced,75832.47571418594,118200.44837194876,119241.72487836864
d3a2c9f5-370d-4157-b9f2-2275a349c7e9,Aggressive,70192.88396008548,114695.01982154326,137713.73862512616
02da5327-f3e4-4cbd-afae-e3860c7cb975,Conservative,36558.45272507069,101620.3323201076,145977.40115594998
816540c4-6f1e-4639-be1f-63a6193fc6c3,Balanced,105778.78269120282,130655.70139958363,134040.7141158326
5f99f5d2-9d1f-41a9-8a53-b0e4d43ab716,Balanced,43528.8975246585,62129.45872751408,114324.60373909185
31cb58df-bfa7-41e3-ac7d-a47105138f58,Balanced,67293.7154437319,107536.04392339756,109253.9000621475
5408972e-122c-4709-b274-37a7953bac86,Aggressive,37996.98685859884,113453.37058292238,128998.72688684695
50c752f7-9933-46ea-a4f3-ac6ddf93f412,Balanced,53079.112665136185,91295.68999438142,124818.40060929494
9e4223e8-c8d4-4186-97d8-555021e1e150,Conservative,44860.001643807074,50580.15008806724,100220.76177030827
ce0eba7b-b9f2-487a-9fa5-8b1ab4b5bdb1,Balanced,15105.322794255902,24919.477901237,75458.68498157132
1a5abf04-f60a-435d-8009-114e0e79f556,Aggressive,48490.821381358466,87755.6436857147,111130.8627660441
f2207a7e-e823-4c55-adc9-f4e545908d02,Balanced,35162.10279581781,50119.44933077922,50616.01493318873
cba51442-de3a-48a5-bf6b-af3562e1380c,Aggressive,56846.40262288761,61961.26212356762,138076.78798170574
1f0641e2-840c-4efd-abb0-52100e68394e,Balanced,76409.29260678147,86316.10492598658,149226.55132534282
7facb281-cf35-4868-b46e-100b9c95e5e1,Conservative,39877.60213481737,46658.99207472868,136596.01091071736
7cfcf36b-7d41-47f6-b728-c7c333c5cc54,Conservative,68360.72979765938,93367.07034203329,119711.7501280866
32bf23ba-cc65-4437-aa81-a3356c77073a,Balanced,15302.60916437074,57486.01837683846,59333.629097393925
a353497c-0018-41e6-a8b6-6bc9fe68799c,Aggressive,52403.020924039345,82451.75926714338,114059.97704344499
7830a171-61fe-4496-a995-ee524e1a5d5e,Balanced,54929.67071123919,81770.70235869489,145587.41908890527
80eb0ea3-4545-408e-a154-282d03d72982,Balanced,15174.42379949223,40361.80559523718,114055.54127108309
4047a6e7-4de3-432e-b958-d0d32910caa9,Conservative,65300.17081866406,72277.61638165885,106144.75994824646
4530bc49-70d7-4a54-8883-91e7f96e19db,Balanced,56315.40145642759,60092.59420656515,136597.48084183573
b202a937-6ae5-4f9f-832c-68cbb901e737,Balanced,125446.35642553025,126782.67025286771,147030.3346978984
8d91ffe2-d141-42f6-a0b2-99da0dcc93e3,Conservative,22696.711612872412,75073.0769601563,76869.2097546637
6188ccb9-8c63-4aaa-bab4-1ee2a798e682,Balanced,35855.34848162574,44777.73364635096,86305.87276671726
a9e68ed9-2154-4466-b68b-ae2d4a61514d,Conservative,27813.846393442327,49365.6171640521,140166.72860947036
bc3fb1a1-9a43-491c-9e98-6ef8a698a596,Balanced,38328.44763872473,85146.51169701711,96991.27865014932
1efc52bd-880a-432e-9174-9ed468f955a6,Conservative,49677.94313401884,54352.567243810285,118214.36343870976
041dcf3e-a19b-4f19-82a7-39100b62acd8,Conservative,36297.32990828149,59896.19530961058,90242.10106396634
484ac699-1d0b-400a-80f9-35de19c67192,Balanced,15012.655803802241,58481.57463209184,131981.43780957337
912a0f86-149d-4082-9760-32fd378e33c1,Balanced,59135.14703982427,73564.06761464116,145296.11292848384
7f1a7a6f-2bf4-4f74-ad7d-f909c166735b,Balanced,31148.464396755888,50548.86742730186,66036.98555194378
1beb4263-1b69-40a8-9d39-397eb6795192,Balanced,28020.420252850527,65332.102382202174,146662.43946064007
7d2bbc99-7eaf-419a-b54f-57ccad35905e,Aggressive,22958.75999812046,88017.26186449855,125387.88086292181
04e9426f-fb58-4958-9408-ba1614c3ba28,Aggressive,43553.34898511899,104621.17840950277,133816.52339356625
c7638c78-9cef-4ba2-b028-2f341d1fca11,Balanced,59245.05158829131,71909.06646445315,74042.02069084535
d2271c93-410b-4fb0-bfe2-19bb34ca21b2,Conservative,56966.60355924985,96259.88463870656,103594.713376832
7ad6032f-7036-47f5-9d08-8f183f58ee0b,Aggressive,18056.75636539473,49771.32435810485,142772.2923101661
da8d38a1-125c-4a36-a068-9f61641115a5,Balanced,21284.145422964728,71440.4034976415,133644.70528325922
88728723-86f8-42bb-a5ce-e2abe743ca59,Conservative,51646.77889231814,83105.90844940809,91253.14979670326
84b5c33a-d2f7-40e8-b6eb-258765f08f0d,Balanced,47827.64198288502,71142.71915863307,98978.57367355775
f2e7fbcc-7504-4730-b0cf-af145f91fbec,Balanced,63471.79747390857,79819.29768169341,94782.45193907934
2a7efb7c-141b-44f0-b840-c872019a09e7,Balanced,25901.886164154028,54313.25238724015,106859.20432086212
8070e786-8638-4d43-b9f7-a427f061512d,Conservative,31926.99589074267,51433.86790909682,134613.54852851224
4eefca51-1197-4049-ac24-102a2386554d,Aggressive,19387.840941485927,41913.87822957408,122276.1567128755
cf4892d6-9f35-4623-8f9a-5e3a3a005548,Balanced,31359.667789214178,78409.65252457996,86126.7546303604
3a7709e0-bbf0-4bf7-90ab-b834d6412b4b,Balanced,77005.72138801168,105956.82330550493,135456.68584737912
aab885eb-6f18-4960-a64a-7a0856223c56,Balanced,29304.353912929015,38174.42157214923,138684.55530503072
094782c8-d816-4c92-b8bd-fe7f43bfaf85,Aggressive,23112.314972949633,112037.41803786409,124579.42782672727
f914f540-3838-4880-a8d2-a917c3f90829,Balanced,129040.20555303301,130050.25819630147,148996.8897463264
1790bf30-df25-4392-a71a-a1daac2e0f0a,Aggressive,98179.55527853844,99148.36963585924,145135.28261988913
3e6455a9-15a9-4e92-ad44-852de7fe9e2a,Balanced,62763.362849116995,86430.345705344,115127.00269723759
56632f42-9829-4308-a16e-4ccef998cd72,Balanced,98193.85478962767,115627.42331349186,124659.60562417516
740e9eed-5a9f-45fd-9451-df3063fee638,Balanced,84140.12883405379,89414.688403488,117736.69869441165
caca5ef5-bed0-4a36-aae3-6a9688b24cf8,Balanced,49948.9994302046,99491.38557506209,132060.04280461505
f47f9f47-5496-40a2-8299-e850b5abf1de,Conservative,22677.279106431404,51902.215103971495,100269.78210906866
e3bb6568-0cb9-4cc8-a35d-ae80c6c9ba69,Conservative,61306.19235296199,93751.92123312705,148435.78329001277
b0e905b9-f9b1-45f2-aabe-7830c71388c3,Balanced,20967.758901933357,47334.15153267357,103018.5847447601
6f9c31f5-a1e6-4b13-92ff-278397e261b9,Aggressive,32574.98994947189,58916.29248044017,59968.99039067972
80dd3c8f-513c-4e51-b5d1-8e183a42eca5,Conservative,72913.03902243724,117759.62524669636,136894.13203405234
84867ad0-1a69-4be9-8f60-f0bccfc646d5,Balanced,66117.60532748804,79568.5744414313,96932.75330279415
7300653f-f6ab-45f8-911a-e2938c78b9be,Balanced,78284.35819789386,89447.44397667624,100116.86090627503
b97073a2-1741-4b67-b841-75e1f5556b79,Conservative,30854.088621889176,70165.67769663535,148183.2047155122
1cc57f2d-46e2-4412-8bbb-5cfbe7bca97c,Conservative,17178.35675400119,62800.07527685752,67750.20777613024
752aa664-5498-481a-82f2-72acb6cc0493,Aggressive,26512.612661486404,45040.52899267357,79010.26714320698
27443582-ea30-4345-9a6d-646d8d765b49,Aggressive,63100.9250678159,98055.26017941831,134850.599570957
8c44695a-d4b9-4c86-b3ca-cc6d272314da,Conservative,44795.48732510587,66877.66405963706,109067.088002497
2f0a8a79-47bf-409e-8dfd-e2d9920841c1,Balanced,18342.20954125723,62623.359160494685,142082.6623696867
ab58f715-731e-4675-a7e4-132c31050ae3,Balanced,47198.97984203347,57064.235854422164,147354.89461614224
ba5ccd12-29fe-4a4f-a39a-f1e0ad8dd0a6,Balanced,69177.38146731406,71352.51887191841,143325.3661286269
98c4e978-29b8-4a21-bdf5-6e977bc316c8,Balanced,27382.220765497943,89633.91998458159,111390.87653906208
6c6f8baf-97c5-4a42-a851-13b00260ab17,Balanced,15974.821432747443,73100.49177573205,94193.18858430223
46801b68-3bd2-40eb-abc5-04d44411a1de,Conservative,25654.072356500004,39251.35822372231,105014.12394448573
87490dd7-5254-4b0a-9343-c377a569ee64,Aggressive,25875.029679054995,109140.6517967036,146073.65133662484
a1063231-9ee1-4094-8eec-0873200bf953,Balanced,49991.39715923507,112978.09575614886,119564.85943306416
a12965b5-1193-43aa-8f0d-a8a4cc3ecfd7,Aggressive,53187.47335689124,71712.95855231742,122712.60974813713
edde4045-03ce-4c90-b901-149582a0ea0b,Balanced,26897.01137893738,29654.437531663392,50382.35769462676
39664123-bc58-46f6-b963-4b296cabd9c7,Aggressive,59021.098128355836,62163.65774345669,81833.63975292025
3500cc0d-b5bf-48a7-a1f9-dc8e36117876,Balanced,16078.657020732797,76686.20490407167,141983.83266557063
392a4d36-2145-4fd9-9036-461f8f4c3765,Aggressive,55180.807505866134,63649.479537809,82468.6809092963
520cabb2-582e-440c-b19f-d365c4b5897f,Conservative,25439.40932651407,78477.07622077517,138154.97312478465
3dd956b2-2865-418b-be9a-704a624c8818,Balanced,45249.93363826428,49553.38292199857,67832.44256713445
e909e66e-ab83-44e2-ba41-72b650d4341c,Aggressive,24097.278208959353,129422.23604356496,133505.87524940592
237a89fe-be7f-4c77-a1f2-debc7d6db3b9,Balanced,67051.75884875035,96607.1957036664,146735.64585119297
b243fe52-43c2-4fae-89cd-b1f1d7d8fe4c,Conservative,17201.899875336763,36916.700119612055,76489.80390875354
40a1406c-e2ad-4030-9d03-f4b62f1ab6e8,Balanced,38730.765090393164,96672.16549261914,105324.33164097225
3fc7900d-1bcc-4693-aaec-680fc37984f6,Balanced,20179.21863003312,70200.74385635884,127996.92740809728
9679ac50-e372-44f7-af96-2bbe909da334,Balanced,59491.765072892034,92412.13057913579,124285.01237753025
a2548fa7-1f3b-4bda-a18c-ac7954f412cc,Aggressive,41860.255060926545,74735.0602445273,82525.07124880914
d517a65d-dc84-46c5-a392-cc27d9e06af4,Balanced,58643.59535198881,75961.66454712002,127820.37685032014
521e0230-5a8a-4a18-a03e-6e26f0174460,Aggressive,34478.489168623775,85441.02707995921,102488.32763314829
6d3fe0b5-b4f8-4bd5-8cb4-0af8f6ec0fc8,Balanced,66670.8862517472,120087.37980869523,125231.1993171561
e96efe4f-3567-4bef-8bdd-124fef61cb2d,Balanced,17857.46882870565,99940.6686210066,133645.1787066487
01667dc4-8f40-436a-be1f-586f92383216,Balanced,53071.26972598928,120975.16216117516,135303.7678613272
2e0dffd1-ebb0-4855-a765-c1ea56108264,Conservative,100954.00773301041,114910.25898145861,148689.7392367233
0537e96e-f767-4eba-8dc2-c16ebcb2c24f,Aggressive,19285.00926115929,45887.16043788263,121930.98669760089
d197c1af-e28a-48cb-8e64-665ad817ff03,Conservative,27146.82468197168,109336.14791375172,120801.8780074679
477bfe6e-9a0b-49eb-bd2c-10861c9f2ad7,Conservative,39390.78248766143,107952.76720847361,127920.83312556478
8508246b-9653-4215-9bec-c0f338b51004,Balanced,34155.122335749664,39317.52039375058,85751.35744710006
2cdb3dbb-358b-4a78-b459-f7d413b4a3de,Conservative,21690.32493293573,52690.029410389005,74506.20712077581
81053c16-2ec9-438a-9d04-5ae0617de15f,Conservative,100835.757382979,101447.04064295026,108176.9010115413
34780456-82ec-45a2-aadc-25e5bc20a912,Balanced,35959.84814169991,113640.13832073598,134957.50933291682
e4a6ad54-4301-442f-9a51-f0c1d17fe29a,Balanced,94324.2246987229,95440.57682681644,143999.234975168
f8dbc734-1c45-412f-8def-047307b958fb,Balanced,55954.168462334215,59426.69717482698,108911.63274447994
8a88d101-79e2-4435-a0f5-f88a292c3458,Balanced,24958.75620525354,36924.22018188995,57951.34089297682
b42a914d-cb86-4a8c-abbe-8d11a4338419,Balanced,56222.51930081342,72438.5428817696,118364.42936851042
c0c76a34-5623-4522-833b-7b677c8af82d,Balanced,53241.39602175459,71732.63809458201,98754.32632103996
ae3d498b-c4a9-4271-b754-931c26cad111,Conservative,28686.97375125133,71982.54658690243,114932.90002694413
c1e30c57-8d15-4e33-bdd6-b3b16d68eefa,Conservative,62000.956246049434,110444.00067319776,112493.02600040683
cc5e364c-caad-4776-8123-d9742b9e6280,Balanced,94110.65917671574,130389.42054444016,149614.34175163985
b13a361a-4678-4b5e-b20e-cc6cdcfb5f93,Conservative,60754.86400396233,70335.94740749049,125714.34345015131
839e3649-9bf2-41b8-ac41-79ba69144e74,Balanced,15987.139203790466,21893.496403620717,61653.66421715695
deadc8c1-9604-404e-869e-1311d0deff65,Conservative,25768.88945127528,43052.957003633666,147925.36832233754
ee69daa8-0c66-4412-ac43-a937ea6f8f93,Balanced,80414.14909620243,143472.11794473798,149645.38009610467
f8d8d476-4fad-461f-9270-429c1c1a2700,Balanced,36527.587843702255,40378.11074434589,132874.08105714753
eaa625d6-5b75-439e-8d98-4c5355149015,Balanced,16146.260402052914,59764.553660296115,61840.83720470991
73bd5f55-2aa0-4e88-8c3c-550780b31af6,Aggressive,66132.3463595472,112729.22763956523,131690.31003474392
ff03a844-f2d7-47bb-abff-f42a36c01b0d,Conservative,22367.62856170784,53833.20308781424,135606.1957333536
71d4c092-c8b0-4ec1-8d6d-589be2f90e14,Balanced,38663.893098665154,95541.96427874627,116377.0124651229
9eba94d3-96f6-4746-8cd9-1ec1440c7130,Conservative,16884.7107635902,79288.30069726185,98540.3467028409
a859b73c-ddff-42d5-aba9-4fb0004546cb,Balanced,26130.63509404646,40896.89440590558,43756.214436808645
a679c385-032f-48d2-b2bc-df44b7cdf9de,Aggressive,88444.72491116395,143237.4029962349,146152.09714112963
8ca4bead-7c67-4909-a930-ea58fcbd29df,Balanced,106107.75366479176,109810.27209121072,128923.20536275915
16b9d5dd-512c-4150-9bfd-903dc92a2788,Balanced,37591.99471381921,40122.05769553761,50578.76966917987
4d7d3f83-e513-4004-8322-76941e026053,Balanced,64125.11820001811,77036.52693051407,122456.62989154943
b8d30061-f653-4d22-8f11-aa59cf464bf0,Balanced,59832.07585260443,108728.68952204428,145183.19243200333
13535bf0-a05a-431f-94c2-dda6bc1a3ae8,Conservative,25354.583730321043,32509.062835742447,138225.2179532072
9b7fe6c4-e4bf-48fe-9053-5e3244a4f5b7,Balanced,52732.51280900392,60979.77176004554,115794.35205073096
fe01a9f0-3358-43dd-8297-d2e2251429e7,Balanced,23149.754218471306,140122.61802198412,142219.11326543367
853141c1-9b3d-4914-9a4a-faf71d613e63,Aggressive,21621.603811896228,34399.364588898985,110261.70480546661
13ae00ed-cadd-4476-ace9-6b58132b24cd,Conservative,15412.364663949613,19552.54771810053,109611.3220522377
3b0a582b-9cee-48d6-af3f-68b685d58e4b,Balanced,47217.74879319887,115333.9770591104,121311.55040988939
d990a1ae-7a4c-476a-a54a-495deb1f3dde,Aggressive,33106.61719889055,98746.5099228946,110746.20959332472
4cac97fa-51ed-4eb5-8ee8-92fd05e0542a,Aggressive,17128.702872786034,27779.791272384875,113061.6942617153
7bdfba69-a8a8-4365-ae3a-fd49a923b8da,Aggressive,89895.11145125699,118910.40490279868,148740.5294608771
ad8c1d38-5271-42b7-84e8-42ca98e0e0eb,Aggressive,36192.546654948455,49397.19465019014,67922.47752988242
f371a57d-d487-4de5-9739-2b394e6bafc2,Conservative,89966.82540911133,95519.55728781552,125217.88878490574
237abb68-116b-4215-b980-60fa435f5cbb,Balanced,82482.26283349795,134735.59946756644,146658.0506177317
14dfd651-3766-4ad6-b0ba-d194faa94b68,Conservative,56584.777646198294,96682.48798336774,148790.23880387386
457a35c5-d7c2-4705-869c-f0b1931bd8c4,Conservative,20058.621578385315,37666.65114098669,46434.31243645888
f0f94c2a-fc66-4181-a8ca-abb5a1751656,Conservative,29193.691583018594,67015.18908286339,79973.34438400356
e793c9b0-e143-409a-9512-89a34e1bd3ae,Balanced,40394.1469382872,88849.34859047073,139185.42108993424
af06fe0e-4cc2-4be4-8fbe-83aec377fdbd,Conservative,25322.75391098108,72987.54904822996,87727.0367282953
7a4f0ac9-84de-4143-904d-272c70264941,Balanced,47585.028262203894,104058.96838341116,127336.41720730394
caae4b68-6459-476d-9007-762da8d30d07,Balanced,20029.64042127976,82125.65787539551,109600.71355165222
0e44e1fb-1f0e-4f62-940b-37eb019c672c,Aggressive,34070.46442712512,94302.12078611481,123687.79711353545
c52d9da4-d54b-4793-9b0b-407720985890,Balanced,132703.6762998135,133335.25552201163,137494.78492215968
38653269-4bac-4083-8aed-8068cbcdef97,Balanced,33619.12846013316,63836.302777591314,140736.69317162602
eaa59fb9-b8ac-48d1-adc5-fb80478bf095,Balanced,23103.724765825642,90204.68223258025,91320.35248169732
abbc0503-1888-4c71-a535-eaae3b9d7ddd,Conservative,19726.164256859556,90202.61635580559,132644.1666497952
f20ec224-815e-404d-a029-664394429334,Balanced,72471.50156654482,146367.76040679472,147281.8575334924
12c6227e-4da5-4b8a-bf64-b3da48ecd78a,Balanced,86832.08227868644,115053.03274095453,128572.21360226818
cdf76f71-ce97-44dd-bbbe-cee4be55b474,Balanced,63338.56046683238,123315.15990287745,127569.57001195442
016c83cc-ac0e-4723-aae1-3db11c51be03,Balanced,37120.290063144974,59593.523345753696,99431.67577795514
12da2037-2fd7-4ba9-a80e-2b89e730bf49,Balanced,27226.590651785216,34050.370883881806,103167.18752061446
86a9ee48-3f42-4226-bd52-8610a43c8b4a,Aggressive,17905.265950616846,93281.50119293635,115027.64007819715
5dbc13c5-1f26-4cdf-9f86-c77e46fe6472,Balanced,25111.124812031107,67717.57882266922,80331.97736745272
883c97ef-1566-4628-85ff-d83b6e3f16b2,Balanced,22881.804247462223,60859.72757731684,149086.60402766234
77b8a51a-0531-44b5-8bea-39f5dafe2f8a,Conservative,54844.870223408376,80351.10617203207,138153.6496446267
199d175f-4610-4928-b4d4-aa7705aee907,Conservative,48448.28443426597,55000.64535423914,79484.52252097489
513007a1-9fab-45a8-8f62-dc1a8b48bb85,Conservative,41748.5347735792,72356.07403057808,119295.45381857434
3d602f92-eee8-4c35-85ea-cf84d1b534df,Balanced,112583.57887931087,120054.50564915368,130065.04075346718
9e0132ca-6824-40f3-9aa3-e407aaf3c5a1,Balanced,35576.324974532065,106682.24781073237,147688.06070446767
42436371-b42c-4c5e-9141-a4684afa8e18,Conservative,41843.307909434225,60526.505854857416,143287.93103274383
b774dada-4c72-4419-b207-b086555b93b0,Aggressive,54630.40114506618,69878.81858718692,101485.08362594442
d3846d60-a0bb-4bd5-9a58-cc1f4c191298,Aggressive,23172.421423431646,68646.83575802135,147600.65633461167
0ee6a2db-9154-4f0a-a95b-a5b73918c310,Balanced,59013.98704870566,92435.08083869227,132724.47647222655
5dc80e6e-a2af-47c2-a913-32dd8c75dead,Balanced,23516.13776897284,119818.83679676337,144028.65922161093
5a827af2-651e-4639-a903-0493d169ba07,Balanced,79199.28452729662,89987.05504556418,127757.87691838644
7b3ff49d-ffd3-4b72-99b5-4fffa1ef9e46,Conservative,34994.79820853112,52033.84565863863,66211.36398250234
eb4a3ed8-07ab-4da6-8095-015a3de464c4,Balanced,72812.9398916905,102073.57945905208,116853.4409356337
8248ef60-6ec8-45e7-b38a-0e5dbcb6f4c2,Balanced,54844.74467687907,93332.32907890352,135951.56803646957
fce3b4f4-065c-4710-bc41-d9238ac4e188,Conservative,27215.920844995948,64654.97745660987,89622.17339213562
438a89ee-4aa3-4697-a482-8270112ba908,Balanced,41469.09384865484,59229.310875410316,117800.2486267477
6665b5a8-6c93-4c6d-86fd-7a95048fd577,Balanced,123870.45197135022,126227.20056478585,148560.57100914678
c513f162-e7e8-42ff-97d1-b0378a1da995,Balanced,54567.98589126275,55292.47601238181,69456.97629551045
aec0d051-2ee0-49da-8b0d-288ceb622d38,Conservative,47794.11637904203,102519.26116494535,114031.94218121709
2a04e93c-ae97-40b4-a9cc-945d47123e4e,Balanced,48059.01581378176,96358.4528833519,110777.83210766346
24fe7227-8252-4215-bc42-8eac384cd8a5,Conservative,29397.988151039357,77733.32981215046,117564.98639382546
ca978da5-86c2-41db-b762-1692f7bc6e7d,Conservative,46463.46902090449,123526.84087852995,145673.27339212212
fe2cd7d8-8225-455d-9e09-b88d16fcd49e,Conservative,39214.097997210745,67487.11068865377,75868.5204003037
6de22311-3d2e-4d41-aa51-0511bfcbd7f1,Balanced,30235.436394347726,34373.6919420724,85272.47074228806
a8452ee1-945b-49f8-bcc1-e5340ec6e354,Aggressive,16461.488312159523,70919.09146768658,123777.80580749059
187fa254-04f3-4d18-a83c-258f6e4c82c5,Balanced,107177.49188864269,114820.56181298556,116976.50168732798
71ebee90-2ccf-44ab-9d3a-3cebe5f63683,Balanced,18311.374885628727,67252.75794341501,92541.77972959995
9a42f2a6-fc5b-4770-8ea5-128305b53896,Aggressive,50532.19936444587,121606.96242518669,130938.80782651575
acc9c1ed-eba4-46b1-b38a-02efe470854f,Conservative,71520.80500259987,78014.33188062852,106319.89794195746
259f1a9b-1381-4195-8b00-3bd172936e86,Conservative,142194.89993866027,144129.1016427726,147327.73971504965
81026521-7782-4074-8c0b-0c1bbb2f53e4,Conservative,65896.15037897447,86495.05951108313,114520.85201212623
510cec6c-5750-40c7-a529-96a9823741d0,Conservative,119223.45273909679,125299.37041647123,139641.33691661412
6811d2fd-bdc4-432c-b594-9a659f2f12c5,Balanced,34676.52889536678,46193.10197685662,135337.42895569018
1a74892c-d628-4a87-9d37-125934dea8af,Conservative,53026.75916137065,99901.15793311964,113918.68270340582
5a53ee28-b261-48d2-8eb5-0a40f79efaa4,Aggressive,30240.685237782585,86500.1158017409,146784.75386489645
92584f62-9d2b-4c0b-acfa-2559abbf6823,Balanced,72684.81223269989,73001.87435080986,84705.39854662729
b997f2bc-b3ed-4229-b9ce-d3e0c9c71c5c,Balanced,63591.81211859287,79584.2463799861,118594.73798112264
c7a997cc-fe62-4faf-82d2-f1d967cd8d6d,Balanced,120316.94671097369,131898.28356504318,140306.29139672982
035950fe-93a4-46d5-bc88-dce10be85e31,Balanced,89089.21542857865,118072.02706489826,142037.8273352671
9cc10809-7546-43b5-a635-ab89084b8e57,Aggressive,51564.05638089136,94049.77106489165,127160.11097083103
4554dbbb-287d-46b2-98a0-176f5759e513,Conservative,68916.75180429083,69978.6329862987,81414.69679836373
f94a4f74-3ea6-4de0-a81d-fa4af8085e84,Conservative,18674.196316925772,94428.64736355362,125313.00952583337
47bd90a7-2826-4c01-aa69-2ee20a7b9771,Aggressive,61120.30165263938,67056.69239761253,110798.9296393061
